Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC60,OUT049,2180.5606770744494
FDA48,OUT018,2181.6479830072653
FDZ36,OUT027,2184.429956203545
FDK27,OUT045,2181.403817376425
FDW23,OUT018,2179.682425637146
FDM14,OUT018,2180.942871615853
FDM14,OUT013,2181.689842234643
FDW60,OUT018,2181.5666678335247
FDE21,OUT013,2181.807658500992
NCM42,OUT035,2181.3347317839143
FDY59,OUT010,2177.8132933794773
DRI49,OUT049,2180.022686881611
FDT28,OUT019,2177.809130170784
FDQ22,OUT018,2180.1437273912843
FDR60,OUT049,2180.3221052581393
FDC50,OUT019,2176.789938398522
FDV24,OUT013,2181.6627612670386
DRF48,OUT010,2178.6449575564584
FDQ47,OUT046,2179.64602030245
DRN36,OUT049,2180.6589643214525
NCY06,OUT035,2181.4671294476557
FDE52,OUT035,2181.2889025223976
NCB54,OUT045,2181.1017151373494
NCF31,OUT035,2181.754191915187
FDJ08,OUT027,2184.5048139886558
NCC07,OUT017,2181.247288466712
NCD19,OUT027,2183.1487098928937
FDL46,OUT049,2181.2689724275874
FDM20,OUT045,2182.8148939070406
NCI06,OUT010,2178.8271611154196
DRM11,OUT035,2182.730266381233
NCH07,OUT018,2181.140376014083
FDS23,OUT013,2181.4516817266267
FDO49,OUT018,2180.2084465341427
FDS35,OUT049,2180.417353346384
DRK39,OUT045,2180.6349350411815
DRI39,OUT049,2180.2062802100427
FDV04,OUT017,2181.4873543775234
NCN14,OUT035,2181.76082135991
FDH08,OUT013,2183.113234219215
FDS20,OUT046,2181.696357471901
FDV40,OUT049,2180.849630446193
FDZ48,OUT010,2177.776454548771
FDS24,OUT027,2183.335746783075
FDK44,OUT049,2181.7222238718746
FDS48,OUT045,2181.3804537838287
FDK26,OUT010,2179.1386832676626
FDD23,OUT045,2182.250502535254
NCH54,OUT017,2181.693714238637
NCP14,OUT010,2177.625494520631
FDM60,OUT010,2177.1932339509844
FDV24,OUT017,2181.3369939529457
FDH08,OUT018,2182.3185110186396
FDS12,OUT027,2183.3281459384175
FDR39,OUT027,2184.400764378048
FDP12,OUT027,2182.813021185524
DRF60,OUT027,2184.798829087507
FDC09,OUT035,2181.518494989415
FDF50,OUT018,2181.569313867203
FDG28,OUT035,2182.911519744451
NCE19,OUT017,2180.408587458068
NCM53,OUT010,2177.8262643306693
NCN18,OUT049,2181.0168596891167
FDF32,OUT035,2182.3878098345267
FDF11,OUT013,2183.339927693094
DRI59,OUT049,2182.234604388387
NCG54,OUT035,2181.859970593142
FDM44,OUT046,2180.8568320393238
FDT57,OUT018,2182.4082592796976
FDV24,OUT046,2180.9039830304678
FDI50,OUT019,2179.012825423176
FDS09,OUT035,2180.719527160058
NCC31,OUT027,2184.2710245739413
FDQ07,OUT019,2178.640715745254
FDC22,OUT017,2182.0197204566884
FDZ56,OUT046,2181.656643676881
FDZ40,OUT019,2176.8423197236366
FDS46,OUT027,2183.9824267343242
DRD24,OUT045,2181.224436961272
FDV45,OUT017,2182.2401928369586
FDL26,OUT045,2181.6338831187645
FDA56,OUT018,2181.1519184330114
FDN27,OUT046,2180.9525519574763
FDM20,OUT049,2182.7885595367216
FDO16,OUT017,2180.998920856083
FDL03,OUT035,2182.4914886171223
FDE58,OUT046,2180.9692912367555
FDI02,OUT027,2183.6353140105216
NCC55,OUT019,2176.509099206199
FDR03,OUT018,2182.1068312301745
FDB14,OUT017,2180.9949214912535
FDR45,OUT013,2183.1845420531954
NCN07,OUT017,2181.2561137184766
FDM51,OUT019,2177.5881344967415
FDT52,OUT027,2185.313157954207
FDL26,OUT046,2181.2703979374674
NCZ42,OUT046,2182.339404473614
DRI47,OUT019,2177.788900880024
FDW40,OUT013,2181.785838099522
FDN34,OUT046,2181.5787458266977
FDS01,OUT035,2182.2488698589964
NCG55,OUT045,2181.2148398748973
FDC11,OUT035,2180.9205105473748
FDX35,OUT018,2182.075652446651
NCB06,OUT046,2181.0504874053386
FDR09,OUT019,2179.0639087561026
FDC53,OUT017,2181.1893647130955
FDY45,OUT013,2183.2258577966454
FDA22,OUT010,2178.6515942991045
FDE02,OUT035,2180.947848508358
FDW21,OUT045,2181.3382014674753
FDV34,OUT046,2180.6785542718403
FDS59,OUT049,2181.2450683250463
NCW17,OUT017,2181.328850642137
NCK54,OUT046,2180.9005842895176
FDG17,OUT019,2179.1152196856065
FDG35,OUT017,2182.121071532125
FDD08,OUT010,2177.409582444099
NCO07,OUT017,2182.233038046199
FDJ10,OUT010,2178.129908045748
FDW36,OUT017,2180.97342121311
FDW21,OUT010,2178.157116364605
FDY19,OUT017,2181.4642059161274
DRE03,OUT013,2180.759162546364
NCC55,OUT049,2180.217457833918
FDH52,OUT010,2177.6284581797067
FDO09,OUT017,2182.902616801674
FDU43,OUT045,2182.785116827676
FDX09,OUT010,2178.7895052013364
FDH40,OUT019,2177.031082919993
FDW58,OUT017,2181.417167967773
FDC47,OUT017,2182.417143879685
NCR41,OUT035,2181.0549849010345
DRG49,OUT035,2182.4549607189524
FDC52,OUT027,2184.456148505219
FDY13,OUT046,2180.4942953221926
FDY35,OUT013,2181.0254833676436
FDI35,OUT017,2182.2104551091543
NCU18,OUT049,2181.428907111697
FDY33,OUT018,2181.3454949176
FDC15,OUT027,2183.8588310686664
FDU01,OUT049,2182.072600639488
NCU42,OUT046,2181.519808042865
NCV29,OUT018,2181.414529669062
NCY30,OUT017,2182.114234897409
FDQ46,OUT049,2181.0423907070517
FDG58,OUT027,2184.2516584672285
FDK33,OUT017,2182.6317527708525
NCD07,OUT045,2181.1334084394675
NCX29,OUT027,2183.7449322648076
NCT42,OUT013,2182.003916734135
DRN59,OUT035,2180.3371968910774
FDI44,OUT035,2180.914873473333
FDA45,OUT049,2181.656359024624
FDP31,OUT045,2180.467215969012
FDY01,OUT046,2180.567538361806
FDT09,OUT018,2181.3436883907593
DRH03,OUT027,2183.285848192548
FDA36,OUT018,2181.6208989917354
NCF31,OUT017,2181.6604640380215
FDG14,OUT049,2181.7084343589536
FDG28,OUT027,2185.3137473720594
FDU14,OUT049,2182.828380583251
FDY47,OUT019,2177.7483959194215
FDI56,OUT049,2180.840819420434
DRD01,OUT013,2180.6530895896544
FDM22,OUT046,2180.276063978282
FDH33,OUT013,2180.6213795524054
DRZ24,OUT013,2181.188035792263
NCQ38,OUT046,2180.604894991076
FDO16,OUT027,2183.508736504134
FDU07,OUT027,2184.2153489203597
NCB07,OUT013,2182.3875244398614
FDU48,OUT045,2181.2326116699987
NCM43,OUT045,2181.6059127106596
FDR31,OUT010,2178.622652123599
DRK49,OUT018,2179.7143255674073
NCI30,OUT010,2179.518398851834
DRD60,OUT017,2181.7545761767315
NCG19,OUT046,2181.864396339762
FDH12,OUT035,2180.988332975066
FDM32,OUT035,2181.339709054536
FDM27,OUT035,2181.579836890252
NCU53,OUT027,2184.049820763564
NCQ18,OUT046,2180.3491191127787
FDS10,OUT013,2182.485309484326
FDB33,OUT027,2184.460524484975
FDI12,OUT013,2181.020999511154
NCW42,OUT013,2182.754807939659
NCC06,OUT018,2181.0408261859498
FDW02,OUT017,2181.55677287379
NCD43,OUT017,2181.2239047349954
FDM57,OUT018,2180.5524319498413
FDA58,OUT017,2182.562256656783
FDK56,OUT046,2181.4660217270443
FDP52,OUT045,2182.533625895273
FDW20,OUT018,2181.14239771997
FDS52,OUT049,2181.141098625811
NCT29,OUT018,2180.6202364030214
NCL54,OUT013,2182.148173340064
FDC05,OUT045,2182.0473535803967
FDF34,OUT035,2182.6003252107903
FDP03,OUT027,2183.925362606759
FDD32,OUT010,2178.0058368474024
FDZ10,OUT045,2181.3719236840566
FDZ40,OUT035,2180.700130482493
FDD51,OUT018,2179.8265589146536
NCY30,OUT019,2178.330306483841
FDP58,OUT017,2182.245254024067
FDV49,OUT017,2183.090677597505
FDY24,OUT019,2176.218704692164
NCO55,OUT017,2180.787032575592
FDR13,OUT017,2181.4904640670547
FDS51,OUT017,2180.752256391876
FDP26,OUT045,2180.8073271823437
NCB54,OUT027,2183.704091287159
FDF32,OUT017,2182.261972321777
FDN31,OUT018,2181.6913604339525
DRM48,OUT017,2179.848990398379
FDN20,OUT049,2181.9944025807017
DRL01,OUT046,2181.897487115372
FDV56,OUT049,2181.4129426631316
DRH13,OUT027,2183.432103331182
FDA03,OUT017,2181.792588113927
FDF47,OUT027,2184.97562772748
FDX32,OUT046,2181.2298653900566
FDX57,OUT049,2181.1696517676874
NCA30,OUT045,2181.7614980463704
FDO49,OUT013,2180.9795869061127
FDL04,OUT019,2176.999593065575
DRM48,OUT035,2179.9666304188854
FDR16,OUT013,2182.571264588886
NCC19,OUT018,2181.496308793445
NCE42,OUT045,2182.679153511166
FDY24,OUT017,2180.224523153633
FDH19,OUT049,2181.9547245427566
FDJ46,OUT013,2182.3652350955476
FDN45,OUT010,2179.082198611429
FDY08,OUT035,2181.4353951995
FDZ37,OUT035,2181.277135841843
NCT30,OUT045,2180.2740341751155
DRY23,OUT018,2179.5484752419
NCZ30,OUT018,2180.930425135304
FDC44,OUT018,2180.5039051446124
FDB45,OUT035,2181.485231224736
FDY04,OUT013,2182.2579070325814
FDM27,OUT046,2181.373765110673
FDZ43,OUT017,2182.8717992534157
FDT39,OUT019,2178.2334086585843
NCC06,OUT019,2177.724018242338
FDL15,OUT027,2184.218490234125
FDL57,OUT017,2183.0235091687896
FDU08,OUT046,2180.8327356837117
FDK40,OUT017,2183.0382945143524
FDQ12,OUT010,2179.3374640830007
FDS48,OUT017,2181.618434120426
FDP09,OUT045,2182.4603506878602
FDW21,OUT049,2181.3050028376897
FDY25,OUT035,2182.2261430307776
DRE13,OUT017,2180.674885713316
FDV43,OUT019,2176.614657934342
FDD22,OUT045,2181.0714751696955
FDM46,OUT019,2176.679321548553
NCO30,OUT010,2179.0819169565148
FDM25,OUT046,2181.5479279242304
NCN41,OUT049,2181.0585397563204
FDU24,OUT045,2180.5577326270945
FDZ50,OUT046,2181.663325523329
FDP45,OUT013,2183.3987507611614
NCM54,OUT045,2181.291915065428
FDW10,OUT019,2178.1455831851426
FDP20,OUT017,2181.5617498850693
FDK32,OUT046,2181.457081787651
FDN52,OUT049,2180.658316873156
FDM58,OUT045,2181.2688889504902
FDZ46,OUT027,2183.736649273142
NCA18,OUT018,2180.787002813211
FDD35,OUT046,2181.1440922709344
NCK31,OUT035,2180.446082289146
FDI40,OUT027,2183.4111586764543
FDT50,OUT019,2177.087165730506
NCT06,OUT046,2181.423283180109
FDT31,OUT035,2182.4574043122047
FDT45,OUT049,2180.5524234446
FDT13,OUT045,2182.1656702917194
FDO50,OUT045,2180.876290961345
NCU18,OUT010,2178.3420225141485
NCR54,OUT049,2181.924119221519
NCO18,OUT018,2181.595996172362
FDU09,OUT045,2180.633847368292
FDT13,OUT018,2181.8064804255423
FDE09,OUT046,2181.0012729766586
NCK53,OUT019,2177.1928731254593
FDG45,OUT049,2182.316483960281
DRH15,OUT035,2180.200492413756
FDO21,OUT019,2179.1453338793494
FDD14,OUT027,2184.1805987184443
FDC09,OUT046,2180.9828424874004
FDH45,OUT027,2182.944818108197
FDV32,OUT046,2180.2362476794037
FDG12,OUT035,2181.492040470811
FDS32,OUT013,2182.1547194425148
NCL55,OUT018,2182.0596753204127
DRE01,OUT035,2182.1109538519645
DRE15,OUT049,2180.685686731653
NCL42,OUT045,2182.7028873745403
FDP31,OUT013,2180.8541952749006
FDN33,OUT018,2180.4970310520093
FDZ59,OUT046,2181.1456130663933
FDE45,OUT010,2178.9864142062015
FDJ07,OUT013,2181.7540678270266
FDQ45,OUT018,2181.9187369853844
FDM33,OUT027,2184.9043268847286
FDO15,OUT010,2178.0115364164003
FDM46,OUT013,2181.047745521092
FDR03,OUT045,2182.4693590868546
FDY49,OUT018,2181.682160573752
FDQ60,OUT045,2180.94982089481
FDW10,OUT049,2181.920631782572
FDO51,OUT049,2180.490452390931
FDJ40,OUT018,2180.835396076975
FDS20,OUT018,2181.6698875679167
FDU45,OUT013,2181.8036622782374
FDV02,OUT035,2182.023191782061
FDN09,OUT046,2182.4375085223346
NCM55,OUT027,2184.253610025731
FDN23,OUT018,2181.1666403250133
FDY31,OUT010,2178.574812217415
FDW03,OUT010,2178.240257275919
FDD14,OUT046,2181.2821950464063
FDV23,OUT017,2181.224481440859
DRI03,OUT045,2181.7820046953475
FDN13,OUT035,2180.865305528427
FDF45,OUT027,2183.4465096261956
FDU46,OUT035,2181.3713537587532
FDB57,OUT049,2182.7138121590688
FDV12,OUT049,2180.8813598406414
FDQ58,OUT013,2182.2015150529305
NCA18,OUT017,2181.2235742173075
FDH52,OUT049,2180.566341773641
FDM24,OUT018,2181.042885719559
NCP43,OUT027,2184.3126442687117
NCO18,OUT019,2178.302484109704
FDM32,OUT017,2181.2318390052264
NCL07,OUT017,2180.206627411417
FDK03,OUT013,2183.2208358026924
FDP59,OUT017,2181.2399843472854
FDQ24,OUT049,2182.5068223313338
FDQ16,OUT018,2180.8015960159737
FDU44,OUT013,2182.2744351374604
FDH28,OUT010,2176.9889063355513
FDV28,OUT019,2176.0141620230224
FDM22,OUT045,2180.7071483993404
FDR56,OUT046,2181.79101096042
FDV39,OUT049,2182.2622744134273
FDU37,OUT019,2176.9042841204687
FDQ11,OUT010,2179.8503066466965
FDX02,OUT045,2182.4583215526527
NCS42,OUT018,2180.4590342933684
FDY57,OUT027,2183.464526977697
FDB21,OUT049,2182.37435001411
FDE28,OUT017,2182.366957342164
FDQ55,OUT017,2181.575889808731
FDA48,OUT049,2182.0270387879964
FDZ19,OUT045,2181.8038824225277
NCC43,OUT045,2182.5548008579744
NCV18,OUT046,2180.2291461646337
NCA42,OUT018,2181.347499635421
FDY45,OUT046,2182.635873222574
NCC30,OUT045,2181.965875118472
FDM57,OUT013,2181.349258755433
FDL09,OUT010,2178.4566747821095
FDB09,OUT027,2183.946207336561
FDT44,OUT035,2181.358977263922
NCT06,OUT027,2184.3175678651564
FDX26,OUT049,2181.889793574556
FDK32,OUT013,2182.231601881907
DRA12,OUT046,2180.8632508966666
FDO46,OUT010,2179.3121606087607
FDE52,OUT013,2181.4720833501246
NCH42,OUT045,2182.4916376408764
FDV08,OUT035,2180.712602641664
FDB47,OUT018,2181.9224908059014
FDC28,OUT010,2178.007620132974
FDD22,OUT046,2180.7479075557103
FDS07,OUT027,2183.695322540191
DRI13,OUT045,2182.1307006436214
FDG32,OUT018,2181.7487968925607
FDU14,OUT017,2182.9286990243595
FDD28,OUT019,2176.819927063433
NCP41,OUT017,2181.127530842654
FDS08,OUT049,2181.9203883150503
FDX47,OUT045,2181.8154509131914
FDC53,OUT019,2177.5557748454385
FDQ19,OUT035,2183.107642774572
FDL14,OUT045,2181.8215725390273
FDM33,OUT019,2178.565227079613
FDA51,OUT045,2180.90622170777
FDZ27,OUT018,2180.2215229219782
FDT04,OUT046,2179.815842550551
DRC13,OUT049,2181.0972138611437
FDR16,OUT027,2184.7767493165766
FDQ03,OUT027,2185.137883900053
FDE38,OUT035,2182.0238363576505
DRH23,OUT027,2182.4724978083163
FDT11,OUT019,2178.5398175584173
FDD09,OUT035,2182.3164806766126
FDR40,OUT045,2180.812582038702
FDX07,OUT017,2182.3548807176803
FDR07,OUT035,2181.209532616236
FDA51,OUT017,2181.0024485146923
FDT59,OUT019,2179.0156049509624
FDF20,OUT017,2182.347231717021
FDR13,OUT045,2181.383487989484
FDY26,OUT049,2182.483572485166
FDW04,OUT017,2181.483671656743
FDK52,OUT017,2182.4523920047723
FDN60,OUT049,2181.3590175076756
FDM09,OUT019,2178.091208062875
FDP46,OUT049,2180.887434384147
FDB50,OUT019,2176.512564113052
NCQ29,OUT049,2182.4121301690448
FDP16,OUT027,2185.259317483739
FDX33,OUT018,2181.2918094704983
FDP07,OUT010,2179.188337900919
FDN22,OUT046,2182.2885349592307
FDF39,OUT049,2182.9176101678436
FDS21,OUT017,2180.9592550625694
NCM42,OUT013,2181.5258564672617
FDK50,OUT019,2178.2104806555762
DRF13,OUT027,2183.857514283336
FDH35,OUT018,2181.5054796375907
FDP60,OUT018,2180.4921343268616
DRJ49,OUT027,2183.720099439169
NCT42,OUT019,2177.9817283353823
FDE38,OUT049,2181.8209870133073
FDI04,OUT049,2182.1279689322023
NCH54,OUT045,2181.566841111224
FDT56,OUT049,2180.518766064239
DRD15,OUT018,2181.958591050387
FDV58,OUT013,2182.5381950788465
FDP21,OUT049,2182.243532662952
FDH05,OUT013,2182.8750055578394
FDR10,OUT027,2184.5112787685703
NCP06,OUT045,2181.6040207749393
FDF33,OUT049,2181.259042137397
DRK37,OUT013,2182.0132486196335
DRH49,OUT045,2180.4676097838756
FDT58,OUT013,2182.1532908499016
FDD41,OUT018,2180.637953124153
FDP40,OUT018,2180.879661891178
FDM51,OUT027,2183.785355079874
FDO45,OUT010,2178.0354098864723
FDW33,OUT010,2177.821261222078
FDY24,OUT045,2180.3445914279705
FDB10,OUT010,2179.4910351288986
FDM40,OUT035,2181.2934902516217
NCI06,OUT017,2181.9923308324805
FDW12,OUT019,2177.8323979537017
FDX48,OUT027,2184.1818051503533
NCW05,OUT027,2183.1231682138
FDX27,OUT017,2180.992484472505
DRM37,OUT045,2181.6611573765595
FDA38,OUT045,2182.7403771284116
FDR36,OUT046,2179.6695705162647
FDZ45,OUT046,2181.8356756827707
FDG05,OUT017,2181.712341927106
FDK28,OUT013,2183.142473158308
FDV47,OUT045,2180.877099445055
FDN21,OUT045,2181.7262473563965
FDP20,OUT027,2184.0128538873178
FDI35,OUT045,2182.1240689348056
DRY23,OUT013,2180.3344998761104
FDA56,OUT017,2181.5989607556116
FDB09,OUT013,2181.777648351851
NCO26,OUT027,2183.656542682593
FDQ49,OUT018,2181.4341691607938
FDI52,OUT027,2183.6433439723723
FDZ44,OUT027,2183.9258213553253
FDZ09,OUT018,2181.308127237144
FDY03,OUT049,2181.1828049448554
NCG42,OUT017,2181.458074732713
DRI13,OUT027,2184.6965890989973
FDQ32,OUT013,2181.9326300260855
FDW16,OUT035,2181.2240227472794
FDU27,OUT046,2179.779385418196
FDR28,OUT010,2178.8688646319056
FDQ49,OUT010,2178.761110937564
FDS37,OUT046,2180.947885435949
FDW26,OUT018,2181.9647389935444
FDX12,OUT018,2182.2900752332457
NCP06,OUT013,2182.023878313144
FDW45,OUT010,2178.6246415954242
NCN30,OUT049,2181.0312709248306
FDN24,OUT049,2180.1134862530444
NCL41,OUT027,2182.637461293307
FDR02,OUT019,2177.643426479242
FDD09,OUT010,2179.1264560627264
FDS33,OUT010,2177.9963704300767
FDU22,OUT045,2181.1887323196743
FDI53,OUT013,2181.904235206307
DRH01,OUT049,2181.393939878388
FDX32,OUT013,2181.9420858034778
NCP30,OUT018,2180.0166320380627
FDB60,OUT045,2182.021073754234
FDB14,OUT049,2180.9057628893556
NCP02,OUT035,2180.6989322992204
FDJ10,OUT017,2181.4535860252554
FDG34,OUT046,2180.901047913966
NCB18,OUT017,2180.9812327372965
FDM16,OUT049,2180.8334422160315
FDW25,OUT018,2180.541793312936
FDB35,OUT010,2177.9868915029356
DRN11,OUT013,2181.3049401820144
FDF41,OUT019,2178.5101451540877
FDH16,OUT045,2180.860229890831
NCQ50,OUT018,2181.9676972658326
DRH23,OUT018,2179.550615052448
DRJ37,OUT013,2181.6468082351716
DRJ24,OUT027,2184.0063044538915
FDY16,OUT035,2182.104926965528
FDQ27,OUT045,2181.17890347949
FDZ33,OUT045,2181.464191958354
FDF29,OUT045,2181.559807929491
FDA08,OUT049,2181.912214915853
FDG31,OUT046,2180.2227958679237
FDE34,OUT019,2178.4172657834474
NCR30,OUT027,2183.181485222024
FDV33,OUT035,2183.2523535058654
DRZ24,OUT018,2180.478719706302
NCL54,OUT035,2181.896758294117
FDR12,OUT049,2181.8322629695012
NCC54,OUT046,2181.9245470160736
DRN59,OUT013,2180.5323779383284
FDX50,OUT019,2177.3419713241933
FDV31,OUT027,2184.3892789945166
NCA29,OUT027,2184.4529049490875
FDW60,OUT049,2181.906290255166
FDX08,OUT017,2182.239740528413
DRD49,OUT013,2182.2439567405313
FDD33,OUT046,2182.0715601440247
FDW35,OUT013,2180.9158311655474
FDJ36,OUT017,2180.8140503657255
FDV51,OUT035,2182.046687869888
FDW36,OUT046,2180.5679077695886
FDH35,OUT046,2181.5377139840507
NCS30,OUT027,2183.756759076848
FDN49,OUT017,2180.240870775582
FDL08,OUT018,2182.4135493477625
FDI09,OUT013,2182.9519257412994
FDP19,OUT018,2180.6723239525204
FDU21,OUT010,2177.2069567379867
NCP41,OUT045,2181.0192660817584
FDY10,OUT013,2181.678845700827
FDP12,OUT018,2179.8760677345467
NCN26,OUT049,2181.220975776496
FDK44,OUT013,2182.1418363369944
FDC28,OUT049,2181.06986062329
FDJ41,OUT027,2185.5174834770532
NCT29,OUT035,2181.2154483049
NCH42,OUT019,2178.8217728050136
FDU60,OUT018,2181.340084264192
FDS02,OUT045,2181.883310715544
FDC51,OUT046,2181.2036833437332
FDU03,OUT013,2182.340944448517
FDX39,OUT045,2182.3956724807886
NCY05,OUT010,2176.982770233709
NCL06,OUT027,2185.2917301182083
FDD32,OUT035,2181.118151961029
NCN41,OUT045,2181.0700933105277
NCX53,OUT049,2181.4049328433375
FDU57,OUT019,2177.831267606644
FDQ23,OUT046,2180.8089551129447
FDQ52,OUT045,2182.4783431799474
FDC14,OUT045,2180.5057518139806
FDY09,OUT035,2182.266499343274
FDQ28,OUT045,2181.7050215069594
FDV25,OUT046,2182.0876196320237
FDJ07,OUT035,2181.5130191492403
DRB25,OUT049,2180.684636888481
FDK52,OUT019,2178.558213207005
FDY52,OUT027,2183.2978693489754
FDB28,OUT046,2181.6711749823426
FDT36,OUT035,2180.124232780448
FDV25,OUT017,2182.5330849388833
NCN07,OUT027,2183.7250507081653
FDC57,OUT017,2182.3608731515797
FDQ03,OUT018,2182.220987233911
FDU23,OUT017,2181.9836511740327
NCX41,OUT035,2182.4013339236812
NCD06,OUT035,2180.402310982849
FDW08,OUT045,2180.8657452455554
NCU29,OUT017,2181.474478383003
NCE06,OUT013,2181.9225648267006
FDV52,OUT010,2177.837684457449
FDB02,OUT017,2182.169456195073
NCR18,OUT045,2180.4446307095595
FDK16,OUT049,2180.854553177478
NCQ29,OUT010,2179.2210175903865
FDZ01,OUT019,2177.7300699939533
FDW27,OUT035,2181.598150523692
FDD17,OUT018,2182.2551890922978
FDW39,OUT013,2182.4240591126045
DRH59,OUT045,2180.459176475923
FDS52,OUT013,2181.5733934273417
FDU40,OUT027,2184.6965106075163
NCF54,OUT013,2182.2489728079872
FDH46,OUT045,2181.245745823841
NCP14,OUT049,2180.7963101670075
FDH50,OUT049,2182.0436294962337
DRF15,OUT010,2178.4875941173977
FDV27,OUT027,2183.576671940351
NCJ06,OUT049,2181.2730079597827
FDN02,OUT018,2181.8273251894148
FDQ51,OUT049,2180.614197735381
FDQ07,OUT017,2182.5699887121405
FDS45,OUT049,2181.2944696302434
NCJ06,OUT045,2181.297078134721
FDD36,OUT035,2181.352062915899
FDY25,OUT045,2182.054239526945
FDU52,OUT046,2181.225732832775
DRK47,OUT017,2182.2714638389057
NCL30,OUT017,2181.4118102507946
FDN22,OUT035,2182.832206274174
